_id,tripduration,start station id,start station name,end station id,end station name,bikeid,usertype,birth year,gender,start station location,end station location,start time,stop time
572bb8222b288919b68abfb0,2165,3136,5 Ave & E 63 St,284,Greenwich Ave & 8 Ave,22093,Subscriber,1978,1,"{'$numberDouble': '-73.97147595'}, {'$numberDouble': '40.76650452'}","{'$numberDouble': '-74.0026376103'}, {'$numberDouble': '40.7390169121'}",2016-01-01T00:24:32,2016-01-01T01:00:37
572bb8222b288919b68abfb1,652,2000,Front St & Washington St,261,Johnson St & Gold St,16240,Subscriber,1992,1,"{'$numberDouble': '-73.98940236'}, {'$numberDouble': '40.70255088'}","{'$numberDouble': '-73.98362464'}, {'$numberDouble': '40.69474881'}",2016-01-01T00:24:33,2016-01-01T00:35:25
572bb8222b288919b68abfb2,552,512,W 29 St & 9 Ave,482,W 15 St & 7 Ave,22831,Subscriber,1949,1,"{'$numberDouble': '-73.99839279'}, {'$numberDouble': '40.7500727'}","{'$numberDouble': '-73.99931783'}, {'$numberDouble': '40.73935542'}",2016-01-01T00:24:59,2016-01-01T00:34:11
572bb8222b288919b68abfb3,233,3165,Central Park West & W 72 St,3166,Riverside Dr & W 72 St,19997,Subscriber,1961,1,"{'$numberDouble': '-73.9762057363987'}, {'$numberDouble': '40.77579376683666'}","{'$numberDouble': '-73.98562431335449'}, {'$numberDouble': '40.78057799010334'}",2016-01-01T00:25:19,2016-01-01T00:29:12
572bb8222b288919b68abfb4,1400,3162,W 78 St & Broadway,463,9 Ave & W 16 St,23753,Subscriber,1986,1,"{'$numberDouble': '-73.98093133'}, {'$numberDouble': '40.78339981'}","{'$numberDouble': '-74.00443172'}, {'$numberDouble': '40.74206539'}",2016-01-01T00:25:23,2016-01-01T00:48:43
572bb8222b288919b68abfb5,1475,3143,5 Ave & E 78 St,524,W 43 St & 6 Ave,21254,Customer,0,0,"{'$numberDouble': '-73.96388769149779'}, {'$numberDouble': '40.77682863439968'}","{'$numberDouble': '-73.98316936'}, {'$numberDouble': '40.75527307'}",2016-01-01T00:25:59,2016-01-01T00:50:34
572bb8222b288919b68abfb6,446,3164,Columbus Ave & W 72 St,3171,Amsterdam Ave & W 82 St,21071,Subscriber,1950,2,"{'$numberDouble': '-73.97898475'}, {'$numberDouble': '40.7770575'}","{'$numberDouble': '-73.97667321'}, {'$numberDouble': '40.78524672'}",2016-01-01T00:26:08,2016-01-01T00:33:35
572bb8222b288919b68abfb7,1474,3143,5 Ave & E 78 St,524,W 43 St & 6 Ave,19549,Customer,0,0,"{'$numberDouble': '-73.96388769149779'}, {'$numberDouble': '40.77682863439968'}","{'$numberDouble': '-73.98316936'}, {'$numberDouble': '40.75527307'}",2016-01-01T00:26:10,2016-01-01T00:50:45
572bb8222b288919b68abfb8,1437,3143,5 Ave & E 78 St,524,W 43 St & 6 Ave,21638,Customer,0,0,"{'$numberDouble': '-73.96388769149779'}, {'$numberDouble': '40.77682863439968'}","{'$numberDouble': '-73.98316936'}, {'$numberDouble': '40.75527307'}",2016-01-01T00:26:10,2016-01-01T00:50:08
572bb8222b288919b68abfb9,499,499,Broadway & W 60 St,3177,W 84 St & Broadway,20795,Subscriber,1982,1,"{'$numberDouble': '-73.98191841'}, {'$numberDouble': '40.76915505'}","{'$numberDouble': '-73.977112'}, {'$numberDouble': '40.7867947'}",2016-01-01T00:26:16,2016-01-01T00:34:35
572bb8222b288919b68abfba,2446,3163,Central Park West & W 68 St,3165,Central Park West & W 72 St,23178,Subscriber,1950,1,"{'$numberDouble': '-73.97782542'}, {'$numberDouble': '40.7734066'}","{'$numberDouble': '-73.9762057363987'}, {'$numberDouble': '40.77579376683666'}",2016-01-01T00:26:36,2016-01-01T01:07:23
572bb8222b288919b68abfbb,2426,217,Old Fulton St,263,Elizabeth St & Hester St,24152,Customer,0,0,"{'$numberDouble': '-73.99383605'}, {'$numberDouble': '40.70277159'}","{'$numberDouble': '-73.996375'}, {'$numberDouble': '40.71729'}",2016-01-01T00:26:45,2016-01-01T01:07:11
572bb8222b288919b68abfbc,950,3137,5 Ave & E 73 St,522,E 51 St & Lexington Ave,15690,Customer,0,0,"{'$numberDouble': '-73.96685276'}, {'$numberDouble': '40.77282817'}","{'$numberDouble': '-73.97207836'}, {'$numberDouble': '40.75714758'}",2016-01-01T00:26:47,2016-01-01T00:42:37
572bb8222b288919b68abfbd,902,3109,Banker St & Meserole Ave,532,S 5 Pl & S 4 St,16316,Subscriber,1983,1,"{'$numberDouble': '-73.95621'}, {'$numberDouble': '40.72606'}","{'$numberDouble': '-73.960876'}, {'$numberDouble': '40.710451'}",2016-01-01T00:26:51,2016-01-01T00:41:54
572bb8222b288919b68abfbe,941,3137,5 Ave & E 73 St,522,E 51 St & Lexington Ave,16498,Customer,0,0,"{'$numberDouble': '-73.96685276'}, {'$numberDouble': '40.77282817'}","{'$numberDouble': '-73.97207836'}, {'$numberDouble': '40.75714758'}",2016-01-01T00:26:55,2016-01-01T00:42:37
572bb8222b288919b68abfbf,918,3109,Banker St & Meserole Ave,532,S 5 Pl & S 4 St,22231,Subscriber,1988,2,"{'$numberDouble': '-73.95621'}, {'$numberDouble': '40.72606'}","{'$numberDouble': '-73.960876'}, {'$numberDouble': '40.710451'}",2016-01-01T00:26:57,2016-01-01T00:42:15
572bb8222b288919b68abfc0,769,3124,46 Ave & 5 St,3121,Jackson Ave & 46 Rd,23963,Subscriber,1979,1,"{'$numberDouble': '-73.95451'}, {'$numberDouble': '40.74731'}","{'$numberDouble': '-73.94733276'}, {'$numberDouble': '40.74524768'}",2016-01-01T00:27:12,2016-01-01T00:40:01
572bb8222b288919b68abfc1,1278,376,John St & William St,301,E 2 St & Avenue B,14659,Subscriber,1971,1,"{'$numberDouble': '-74.00722156'}, {'$numberDouble': '40.70862144'}","{'$numberDouble': '-73.98368779'}, {'$numberDouble': '40.72217444'}",2016-01-01T00:27:26,2016-01-01T00:48:45
572bb8222b288919b68abfc2,1433,279,Peck Slip & Front St,511,E 14 St & Avenue B,17030,Customer,0,0,"{'$numberDouble': '-74.00167'}, {'$numberDouble': '40.707873'}","{'$numberDouble': '-73.97772429'}, {'$numberDouble': '40.72938685'}",2016-01-01T00:27:33,2016-01-01T00:51:26
572bb8222b288919b68abfc3,1605,515,W 43 St & 10 Ave,3002,South End Ave & Liberty St,20741,Customer,0,0,"{'$numberDouble': '-73.99461843'}, {'$numberDouble': '40.76009437'}","{'$numberDouble': '-74.015756'}, {'$numberDouble': '40.711512'}",2016-01-01T00:27:36,2016-01-01T00:54:22
572bb8222b288919b68abfc4,1254,376,John St & William St,301,E 2 St & Avenue B,23592,Subscriber,1972,1,"{'$numberDouble': '-74.00722156'}, {'$numberDouble': '40.70862144'}","{'$numberDouble': '-73.98368779'}, {'$numberDouble': '40.72217444'}",2016-01-01T00:27:44,2016-01-01T00:48:38
572bb8222b288919b68abfc5,551,483,E 12 St & 3 Ave,531,Forsyth St & Broome St,20850,Subscriber,1981,1,"{'$numberDouble': '-73.98889957'}, {'$numberDouble': '40.73223272'}","{'$numberDouble': '-73.99266288'}, {'$numberDouble': '40.71893904'}",2016-01-01T00:27:45,2016-01-01T00:36:57
572bb8222b288919b68abfc6,1591,515,W 43 St & 10 Ave,3002,South End Ave & Liberty St,19675,Customer,0,0,"{'$numberDouble': '-73.99461843'}, {'$numberDouble': '40.76009437'}","{'$numberDouble': '-74.015756'}, {'$numberDouble': '40.711512'}",2016-01-01T00:27:45,2016-01-01T00:54:17
572bb8222b288919b68abfc7,1417,279,Peck Slip & Front St,511,E 14 St & Avenue B,18489,Customer,0,0,"{'$numberDouble': '-74.00167'}, {'$numberDouble': '40.707873'}","{'$numberDouble': '-73.97772429'}, {'$numberDouble': '40.72938685'}",2016-01-01T00:27:45,2016-01-01T00:51:23
572bb8222b288919b68abfc8,365,496,E 16 St & 5 Ave,212,W 16 St & The High Line,22916,Subscriber,1954,1,"{'$numberDouble': '-73.99238967'}, {'$numberDouble': '40.73726186'}","{'$numberDouble': '-74.00681753'}, {'$numberDouble': '40.74334935'}",2016-01-01T00:27:46,2016-01-01T00:33:52
572bb8222b288919b68abfc9,1577,515,W 43 St & 10 Ave,3002,South End Ave & Liberty St,22198,Customer,0,0,"{'$numberDouble': '-73.99461843'}, {'$numberDouble': '40.76009437'}","{'$numberDouble': '-74.015756'}, {'$numberDouble': '40.711512'}",2016-01-01T00:27:50,2016-01-01T00:54:08
572bb8222b288919b68abfca,305,3164,Columbus Ave & W 72 St,3162,W 78 St & Broadway,15148,Subscriber,1968,1,"{'$numberDouble': '-73.97898475'}, {'$numberDouble': '40.7770575'}","{'$numberDouble': '-73.98093133'}, {'$numberDouble': '40.78339981'}",2016-01-01T00:27:51,2016-01-01T00:32:56
572bb8222b288919b68abfcb,1575,515,W 43 St & 10 Ave,3002,South End Ave & Liberty St,19002,Customer,0,0,"{'$numberDouble': '-73.99461843'}, {'$numberDouble': '40.76009437'}","{'$numberDouble': '-74.015756'}, {'$numberDouble': '40.711512'}",2016-01-01T00:27:55,2016-01-01T00:54:11
572bb8222b288919b68abfcc,89,483,E 12 St & 3 Ave,237,E 11 St & 2 Ave,19374,Subscriber,1971,1,"{'$numberDouble': '-73.98889957'}, {'$numberDouble': '40.73223272'}","{'$numberDouble': '-73.98672378'}, {'$numberDouble': '40.73047309'}",2016-01-01T00:28:07,2016-01-01T00:29:36
572bb8222b288919b68abfcd,2329,217,Old Fulton St,263,Elizabeth St & Hester St,16158,Customer,0,0,"{'$numberDouble': '-73.99383605'}, {'$numberDouble': '40.70277159'}","{'$numberDouble': '-73.996375'}, {'$numberDouble': '40.71729'}",2016-01-01T00:28:24,2016-01-01T01:07:14
572bb8222b288919b68abfce,2243,497,E 17 St & Broadway,3222,Hanson Pl & St Felix St,23068,Subscriber,1981,0,"{'$numberDouble': '-73.99009296'}, {'$numberDouble': '40.73704984'}","{'$numberDouble': '-73.97711366415024'}, {'$numberDouble': '40.685159599891776'}",2016-01-01T00:28:31,2016-01-01T01:05:55
572bb8222b288919b68abfcf,755,3078,Broadway & Roebling St,343,Clinton Ave & Flushing Ave,18580,Subscriber,1980,2,"{'$numberDouble': '-73.95982218'}, {'$numberDouble': '40.70925562'}","{'$numberDouble': '-73.96986848'}, {'$numberDouble': '40.69794'}",2016-01-01T00:28:34,2016-01-01T00:41:09
572bb8222b288919b68abfd0,275,358,Christopher St & Greenwich St,369,Washington Pl & 6 Ave,21223,Subscriber,1969,2,"{'$numberDouble': '-74.00711384'}, {'$numberDouble': '40.73291553'}","{'$numberDouble': '-74.00026394'}, {'$numberDouble': '40.73224119'}",2016-01-01T00:28:42,2016-01-01T00:33:18
572bb8222b288919b68abfd1,469,3137,5 Ave & E 73 St,3140,1 Ave & E 78 St,23582,Subscriber,1980,1,"{'$numberDouble': '-73.96685276'}, {'$numberDouble': '40.77282817'}","{'$numberDouble': '-73.9535166'}, {'$numberDouble': '40.77140426'}",2016-01-01T00:28:52,2016-01-01T00:36:42
572bb8222b288919b68abfd2,2508,3165,Central Park West & W 72 St,495,W 47 St & 10 Ave,19502,Customer,0,0,"{'$numberDouble': '-73.9762057363987'}, {'$numberDouble': '40.77579376683666'}","{'$numberDouble': '-73.99301222'}, {'$numberDouble': '40.76269882'}",2016-01-01T00:28:52,2016-01-01T01:10:41
572bb8222b288919b68abfd3,304,317,E 6 St & Avenue B,473,Rivington St & Chrystie St,23082,Subscriber,1983,1,"{'$numberDouble': '-73.98185424'}, {'$numberDouble': '40.72453734'}","{'$numberDouble': '-73.9919254'}, {'$numberDouble': '40.72110063'}",2016-01-01T00:28:55,2016-01-01T00:33:59
572bb8222b288919b68abfd4,272,3126,44 Dr & Jackson Ave,3124,46 Ave & 5 St,22544,Subscriber,1979,1,"{'$numberDouble': '-73.9432635'}, {'$numberDouble': '40.74718234'}","{'$numberDouble': '-73.95451'}, {'$numberDouble': '40.74731'}",2016-01-01T00:28:57,2016-01-01T00:33:30
572bb8222b288919b68abfd5,1824,352,W 56 St & 6 Ave,410,Suffolk St & Stanton St,22100,Subscriber,1992,1,"{'$numberDouble': '-73.97722479'}, {'$numberDouble': '40.76340613'}","{'$numberDouble': '-73.98517977'}, {'$numberDouble': '40.72066442'}",2016-01-01T00:29:13,2016-01-01T00:59:38
572bb8222b288919b68abfd6,535,499,Broadway & W 60 St,449,W 52 St & 9 Ave,20988,Subscriber,1975,1,"{'$numberDouble': '-73.98191841'}, {'$numberDouble': '40.76915505'}","{'$numberDouble': '-73.98789473'}, {'$numberDouble': '40.76461837'}",2016-01-01T00:29:31,2016-01-01T00:38:26
572bb8222b288919b68abfd7,2509,3165,Central Park West & W 72 St,495,W 47 St & 10 Ave,21673,Customer,0,0,"{'$numberDouble': '-73.9762057363987'}, {'$numberDouble': '40.77579376683666'}","{'$numberDouble': '-73.99301222'}, {'$numberDouble': '40.76269882'}",2016-01-01T00:29:38,2016-01-01T01:11:27
572bb8222b288919b68abfd8,637,312,Allen St & E Houston St,336,Sullivan St & Washington Sq,24032,Customer,0,0,"{'$numberDouble': '-73.989111'}, {'$numberDouble': '40.722055'}","{'$numberDouble': '-73.99906065'}, {'$numberDouble': '40.73047747'}",2016-01-01T00:29:41,2016-01-01T00:40:18
572bb8222b288919b68abfd9,631,312,Allen St & E Houston St,336,Sullivan St & Washington Sq,18973,Customer,0,0,"{'$numberDouble': '-73.989111'}, {'$numberDouble': '40.722055'}","{'$numberDouble': '-73.99906065'}, {'$numberDouble': '40.73047747'}",2016-01-01T00:29:54,2016-01-01T00:40:26
572bb8222b288919b68abfda,718,449,W 52 St & 9 Ave,3167,Amsterdam Ave & W 73 St,16819,Subscriber,1972,2,"{'$numberDouble': '-73.98789473'}, {'$numberDouble': '40.76461837'}","{'$numberDouble': '-73.98093044757842'}, {'$numberDouble': '40.77966809007312'}",2016-01-01T00:29:57,2016-01-01T00:41:55
572bb8222b288919b68abfdb,1508,527,E 33 St & 2 Ave,524,W 43 St & 6 Ave,17509,Customer,0,0,"{'$numberDouble': '-73.976056'}, {'$numberDouble': '40.744023'}","{'$numberDouble': '-73.98316936'}, {'$numberDouble': '40.75527307'}",2016-01-01T00:30:08,2016-01-01T00:55:17
572bb8222b288919b68abfdc,494,499,Broadway & W 60 St,449,W 52 St & 9 Ave,22475,Subscriber,1970,2,"{'$numberDouble': '-73.98191841'}, {'$numberDouble': '40.76915505'}","{'$numberDouble': '-73.98789473'}, {'$numberDouble': '40.76461837'}",2016-01-01T00:30:09,2016-01-01T00:38:23
572bb8222b288919b68abfdd,1493,527,E 33 St & 2 Ave,524,W 43 St & 6 Ave,16167,Customer,0,0,"{'$numberDouble': '-73.976056'}, {'$numberDouble': '40.744023'}","{'$numberDouble': '-73.98316936'}, {'$numberDouble': '40.75527307'}",2016-01-01T00:30:18,2016-01-01T00:55:11
572bb8222b288919b68abfde,356,332,Cherry St,410,Suffolk St & Stanton St,23362,Subscriber,1966,1,"{'$numberDouble': '-73.97948148'}, {'$numberDouble': '40.71219906'}","{'$numberDouble': '-73.98517977'}, {'$numberDouble': '40.72066442'}",2016-01-01T00:30:19,2016-01-01T00:36:15
572bb8222b288919b68abfdf,2467,3165,Central Park West & W 72 St,495,W 47 St & 10 Ave,20983,Customer,0,0,"{'$numberDouble': '-73.9762057363987'}, {'$numberDouble': '40.77579376683666'}","{'$numberDouble': '-73.99301222'}, {'$numberDouble': '40.76269882'}",2016-01-01T00:30:21,2016-01-01T01:11:28
572bb8222b288919b68abfe0,431,387,Centre St & Chambers St,412,Forsyth St & Canal St,21507,Subscriber,1981,1,"{'$numberDouble': '-74.0046073'}, {'$numberDouble': '40.71273266'}","{'$numberDouble': '-73.99422366'}, {'$numberDouble': '40.7158155'}",2016-01-01T00:30:33,2016-01-01T00:37:44
572bb8222b288919b68abfe1,255,445,E 10 St & Avenue A,433,E 13 St & Avenue A,23410,Subscriber,1982,2,"{'$numberDouble': '-73.98142006'}, {'$numberDouble': '40.72740794'}","{'$numberDouble': '-73.98057249'}, {'$numberDouble': '40.72955361'}",2016-01-01T00:30:55,2016-01-01T00:35:10
572bb8222b288919b68abfe2,224,247,Perry St & Bleecker St,369,Washington Pl & 6 Ave,14905,Subscriber,1975,1,"{'$numberDouble': '-74.00483091'}, {'$numberDouble': '40.73535398'}","{'$numberDouble': '-74.00026394'}, {'$numberDouble': '40.73224119'}",2016-01-01T00:30:56,2016-01-01T00:34:40
572bb8222b288919b68abfe3,738,3177,W 84 St & Broadway,449,W 52 St & 9 Ave,22056,Subscriber,1991,1,"{'$numberDouble': '-73.977112'}, {'$numberDouble': '40.7867947'}","{'$numberDouble': '-73.98789473'}, {'$numberDouble': '40.76461837'}",2016-01-01T00:30:59,2016-01-01T00:43:18
572bb8222b288919b68abfe4,563,405,Washington St & Gansevoort St,489,10 Ave & W 28 St,19020,Subscriber,1974,2,"{'$numberDouble': '-74.008119'}, {'$numberDouble': '40.739323'}","{'$numberDouble': '-74.00176802'}, {'$numberDouble': '40.75066386'}",2016-01-01T00:31:12,2016-01-01T00:40:35
572bb8222b288919b68abfe5,367,445,E 10 St & Avenue A,433,E 13 St & Avenue A,22955,Subscriber,1977,1,"{'$numberDouble': '-73.98142006'}, {'$numberDouble': '40.72740794'}","{'$numberDouble': '-73.98057249'}, {'$numberDouble': '40.72955361'}",2016-01-01T00:31:08,2016-01-01T00:37:15
572bb8222b288919b68abfe6,512,537,Lexington Ave & E 24 St,482,W 15 St & 7 Ave,22158,Subscriber,1980,1,"{'$numberDouble': '-73.98409214'}, {'$numberDouble': '40.74025878'}","{'$numberDouble': '-73.99931783'}, {'$numberDouble': '40.73935542'}",2016-01-01T00:31:28,2016-01-01T00:40:00
572bb8222b288919b68abfe7,598,2021,W 45 St & 8 Ave,490,8 Ave & W 33 St,23556,Customer,0,0,"{'$numberDouble': '-73.98859651'}, {'$numberDouble': '40.75929124'}","{'$numberDouble': '-73.993934'}, {'$numberDouble': '40.751551'}",2016-01-01T00:31:31,2016-01-01T00:41:29
572bb8222b288919b68abfe8,598,2021,W 45 St & 8 Ave,490,8 Ave & W 33 St,24311,Customer,0,0,"{'$numberDouble': '-73.98859651'}, {'$numberDouble': '40.75929124'}","{'$numberDouble': '-73.993934'}, {'$numberDouble': '40.751551'}",2016-01-01T00:31:32,2016-01-01T00:41:31
572bb8222b288919b68abfe9,592,2021,W 45 St & 8 Ave,490,8 Ave & W 33 St,21435,Customer,0,0,"{'$numberDouble': '-73.98859651'}, {'$numberDouble': '40.75929124'}","{'$numberDouble': '-73.993934'}, {'$numberDouble': '40.751551'}",2016-01-01T00:31:37,2016-01-01T00:41:30
572bb8222b288919b68abfea,567,127,Barrow St & Hudson St,509,9 Ave & W 22 St,19050,Subscriber,1968,1,"{'$numberDouble': '-74.00674436'}, {'$numberDouble': '40.73172428'}","{'$numberDouble': '-74.00197139'}, {'$numberDouble': '40.7454973'}",2016-01-01T00:31:59,2016-01-01T00:41:26
572bb8222b288919b68abfeb,1324,515,W 43 St & 10 Ave,482,W 15 St & 7 Ave,17594,Subscriber,1970,1,"{'$numberDouble': '-73.99461843'}, {'$numberDouble': '40.76009437'}","{'$numberDouble': '-73.99931783'}, {'$numberDouble': '40.73935542'}",2016-01-01T00:32:29,2016-01-01T00:54:33
572bb8222b288919b68abfec,1160,3147,E 85 St & 3 Ave,3129,Queens Plaza North & Crescent St,18983,Subscriber,1983,2,"{'$numberDouble': '-73.95407149'}, {'$numberDouble': '40.77801203'}","{'$numberDouble': '-73.94073717'}, {'$numberDouble': '40.75110165'}",2016-01-01T00:32:32,2016-01-01T00:51:53
572bb8222b288919b68abfed,315,3164,Columbus Ave & W 72 St,3178,Riverside Dr & W 78 St,14536,Subscriber,1971,1,"{'$numberDouble': '-73.97898475'}, {'$numberDouble': '40.7770575'}","{'$numberDouble': '-73.98362492'}, {'$numberDouble': '40.78414472'}",2016-01-01T00:33:11,2016-01-01T00:38:26
572bb8222b288919b68abfee,582,348,W Broadway & Spring St,438,St Marks Pl & 1 Ave,23744,Subscriber,1986,1,"{'$numberDouble': '-74.00154702'}, {'$numberDouble': '40.72490985'}","{'$numberDouble': '-73.98564945'}, {'$numberDouble': '40.72779126'}",2016-01-01T00:33:40,2016-01-01T00:43:22
572bb8222b288919b68abfef,612,368,Carmine St & 6 Ave,301,E 2 St & Avenue B,15276,Subscriber,1966,1,"{'$numberDouble': '-74.00214988'}, {'$numberDouble': '40.73038599'}","{'$numberDouble': '-73.98368779'}, {'$numberDouble': '40.72217444'}",2016-01-01T00:33:44,2016-01-01T00:43:57
572bb8222b288919b68abff0,302,3168,Central Park West & W 85 St,3165,Central Park West & W 72 St,22174,Subscriber,1976,1,"{'$numberDouble': '-73.96961715'}, {'$numberDouble': '40.78472675'}","{'$numberDouble': '-73.9762057363987'}, {'$numberDouble': '40.77579376683666'}",2016-01-01T00:33:20,2016-01-01T00:38:22
572bb8222b288919b68abff1,192,3093,N 6 St & Bedford Ave,3088,Union Ave & Jackson St,23998,Subscriber,1974,2,"{'$numberDouble': '-73.95850939'}, {'$numberDouble': '40.71745169'}","{'$numberDouble': '-73.952029'}, {'$numberDouble': '40.7160751'}",2016-01-01T00:33:40,2016-01-01T00:36:53
572bb8222b288919b68abff2,1331,345,W 13 St & 6 Ave,484,W 44 St & 5 Ave,17144,Subscriber,1988,1,"{'$numberDouble': '-73.99704374'}, {'$numberDouble': '40.73649403'}","{'$numberDouble': '-73.98014437'}, {'$numberDouble': '40.75500254'}",2016-01-01T00:34:02,2016-01-01T00:56:14
572bb8222b288919b68abff3,336,168,W 18 St & 6 Ave,325,E 19 St & 3 Ave,22655,Subscriber,1980,2,"{'$numberDouble': '-73.99456405'}, {'$numberDouble': '40.73971301'}","{'$numberDouble': '-73.98473765'}, {'$numberDouble': '40.73624527'}",2016-01-01T00:34:15,2016-01-01T00:39:52
572bb8222b288919b68abff4,267,470,W 20 St & 8 Ave,405,Washington St & Gansevoort St,20647,Subscriber,1986,1,"{'$numberDouble': '-74.00004031'}, {'$numberDouble': '40.74345335'}","{'$numberDouble': '-74.008119'}, {'$numberDouble': '40.739323'}",2016-01-01T00:34:26,2016-01-01T00:38:53
572bb8222b288919b68abff5,355,3002,South End Ave & Liberty St,415,Pearl St & Hanover Square,22285,Subscriber,1983,1,"{'$numberDouble': '-74.015756'}, {'$numberDouble': '40.711512'}","{'$numberDouble': '-74.00926027'}, {'$numberDouble': '40.7047177'}",2016-01-01T00:34:44,2016-01-01T00:40:40
572bb8222b288919b68abff6,746,236,St Marks Pl & 2 Ave,331,Pike St & Monroe St,23742,Subscriber,1977,1,"{'$numberDouble': '-73.98713956'}, {'$numberDouble': '40.7284186'}","{'$numberDouble': '-73.99193043'}, {'$numberDouble': '40.71173107'}",2016-01-01T00:34:53,2016-01-01T00:47:19
572bb8222b288919b68abff7,2421,2006,Central Park S & 6 Ave,485,W 37 St & 5 Ave,20353,Customer,0,0,"{'$numberDouble': '-73.97634151'}, {'$numberDouble': '40.76590936'}","{'$numberDouble': '-73.98338988'}, {'$numberDouble': '40.75038009'}",2016-01-01T00:34:55,2016-01-01T01:15:16
572bb8222b288919b68abff8,574,237,E 11 St & 2 Ave,410,Suffolk St & Stanton St,19079,Customer,0,0,"{'$numberDouble': '-73.98672378'}, {'$numberDouble': '40.73047309'}","{'$numberDouble': '-73.98517977'}, {'$numberDouble': '40.72066442'}",2016-01-01T00:34:57,2016-01-01T00:44:31
572bb8222b288919b68abff9,569,237,E 11 St & 2 Ave,410,Suffolk St & Stanton St,17609,Customer,0,0,"{'$numberDouble': '-73.98672378'}, {'$numberDouble': '40.73047309'}","{'$numberDouble': '-73.98517977'}, {'$numberDouble': '40.72066442'}",2016-01-01T00:34:58,2016-01-01T00:44:27
